user_id,place_id,rating
User_0942,EM_009,3.0
User_0943,EM_009,3.0
User_0944,EM_009,2.0
User_0945,EM_009,1.0
User_0946,EM_010,5.0
User_0947,EM_010,5.0
User_0948,EM_010,5.0
User_0949,EM_010,5.0
User_0950,EM_010,5.0
User_0951,EM_010,5.0
User_0952,EM_010,5.0
User_0953,EM_010,5.0
User_0954,EM_010,4.0
User_0955,EM_010,4.0
User_0956,EM_010,4.0
User_0957,EM_010,3.0
User_0958,EM_010,2.0
User_0959,EM_010,1.0
User_0960,EM_011,5.0
User_0961,EM_011,5.0
User_0962,EM_011,5.0
User_0963,EM_011,5.0
User_0964,EM_011,5.0
User_0965,EM_011,5.0
User_0966,EM_011,5.0
User_0967,EM_011,5.0
User_0968,EM_011,5.0
User_0969,EM_011,5.0
User_0970,EM_011,5.0
User_0971,EM_011,5.0
User_0972,EM_011,4.0
User_0973,EM_011,4.0
User_0974,EM_011,3.0
User_0975,EM_013,5.0
User_0976,EM_013,4.0
User_0977,EM_014,5.0
User_0978,EM_014,5.0
User_0979,EM_014,5.0
User_0980,EM_014,5.0
User_0981,EM_014,5.0
User_0982,EM_014,5.0
User_0983,EM_014,5.0
User_0984,EM_014,4.0
User_0985,EM_014,4.0
User_0986,EM_014,4.0
User_0987,EM_014,4.0
User_0988,EM_014,3.0
User_0989,EM_014,3.0
User_0990,EM_014,2.0
User_0991,EM_014,1.0
User_0992,EM_024,5.0
User_0993,EM_024,5.0
User_0994,EM_024,5.0
User_0995,EM_024,5.0
User_0996,EM_024,5.0
User_0997,EM_024,5.0
User_0998,EM_024,5.0
User_0999,EM_024,5.0
User_1000,EM_024,5.0
User_1001,EM_024,5.0
User_1002,EM_024,5.0
User_1003,EM_024,4.0
User_1004,EM_024,4.0
User_1005,EM_024,4.0
User_1006,EM_024,3.0
User_1007,EM_028,5.0
User_1008,EM_028,5.0
User_1009,EM_028,5.0
User_1010,EM_028,5.0
User_1011,EM_028,5.0
User_1012,EM_028,5.0
User_1013,EM_028,5.0
User_1014,EM_028,5.0
User_1015,EM_028,5.0
User_1016,EM_028,5.0
User_1017,EM_028,5.0
User_1018,EM_028,5.0
User_1019,EM_028,5.0
User_1020,EM_028,5.0
User_1021,EM_028,4.0
User_1022,EM_028,3.0
User_1023,EM_028,2.0
User_1024,EM_033,5.0
User_1025,EM_033,5.0
User_1026,EM_033,5.0
User_1027,EM_033,4.0
User_1028,EM_033,4.0
User_1029,EM_033,4.0
User_1030,EM_033,4.0
User_1031,EM_033,4.0
User_1032,EM_033,4.0
User_1033,EM_033,4.0
User_1034,EM_033,4.0
User_1035,EM_033,3.0
User_1036,EM_033,3.0
User_1037,EM_033,3.0
User_1038,EM_033,3.0
User_1039,EM_033,3.0
User_1040,EM_033,3.0
User_1041,EM_033,2.0
User_1042,EM_034,5.0
User_1043,EM_034,4.0
User_1044,EM_034,4.0
User_1045,EM_034,4.0
User_1046,EM_037,5.0
User_1047,EM_037,5.0
User_1048,EM_037,5.0
User_1049,EM_037,5.0
User_1050,EM_037,5.0
User_1051,EM_037,5.0
User_1052,EM_037,5.0
User_1053,EM_037,4.0
User_1054,EM_037,4.0
User_1055,EM_037,4.0
User_1056,EM_037,4.0
User_1057,EM_037,4.0
User_1058,EM_037,3.0
User_1059,EM_037,3.0
User_1060,EM_037,2.0
User_1061,EM_037,1.0
User_1062,EC_002,5.0
User_1063,EC_002,5.0
User_1064,EC_002,5.0
User_1065,EC_002,5.0
User_1066,EC_002,5.0
User_1067,EC_002,5.0
User_1068,EC_002,4.0
User_1069,EC_002,4.0
User_1070,EC_002,4.0
User_1071,EC_002,4.0
User_1072,EC_002,4.0
User_1073,EC_002,3.0
User_1074,EC_002,3.0
User_1075,EC_002,2.0
User_1076,EC_002,1.0
User_1077,EP_001,5.0
User_1078,EP_001,5.0
User_1079,EP_001,5.0
User_1080,EP_001,5.0
User_1081,EP_001,5.0
User_1082,EP_001,5.0
User_1083,EP_001,5.0
User_1084,EP_001,4.0
User_1085,EP_001,4.0
User_1086,EP_001,4.0
User_1087,EP_001,4.0
User_1088,EP_001,3.0
User_1089,EP_001,3.0
User_1090,EP_001,2.0
User_1091,EP_001,1.0
User_1092,EP_002,5.0
User_1093,EP_002,5.0
User_1094,EP_002,5.0
User_1095,EP_002,5.0
User_1096,EP_002,5.0
User_1097,EP_002,5.0
User_1098,EP_002,5.0
User_1099,EP_002,4.0
User_1100,EP_002,4.0
User_1101,EP_002,4.0
User_1102,EP_002,4.0
User_1103,EP_002,3.0
User_1104,EP_002,3.0
User_1105,EP_002,2.0
User_1106,EP_002,1.0
User_1107,EP_003,5.0
User_1108,EP_003,5.0
User_1109,EP_003,5.0
User_1110,EP_003,5.0
User_1111,EP_003,5.0
User_1112,EP_003,3.0
User_Gen_1767734021,EAS_048,5.0
User_Gen_1767734021,EAS_001,5.0
User_Gen_1767734021,EM_028,5.0
User_Gen_1767734021,EAS_015,5.0
User_Gen_1767734021,EM_037,5.0
User_Gen_1767734021,EAS_047,5.0
User_Gen_1767734021,EM_012,5.0
User_Gen_1767734021,EM_007,5.0
User_Gen_1767734021,EM_021,5.0
User_Gen_1767734021,EM_015,5.0
User_Gen_1767734021,EM_018,5.0
User_Gen_1767734021,EM_019,5.0
User_Gen_1767734021,EM_031,5.0
User_Gen_1767734021,EM_034,5.0
User_Gen_1767734021,EC_001,5.0
User_Session_2637,EAS_002,5.0
User_Session_2637,EM_006,5.0
User_Session_2637,EM_005,5.0
User_Session_2637,EAS_072,4.0
User_Session_2637,EAS_003,4.0
User_Session_2637,EAS_014,4.0
User_Session_2637,EAS_039,4.0
User_Session_2637,EM_004,4.0
User_Session_2637,EM_011,5.0
User_Session_2637,EP_003,5.0
User_Session_2637,EM_024,4.0
User_Session_2637,EC_001,5.0
User_Session_2637,EAS_043,3.0
User_Session_2637,EAS_044,4.0
User_Session_2637,EAS_077,4.0
User_Session_4293,EAS_042,3.0
User_Session_4293,EAS_043,3.0
User_Session_4293,EAS_044,4.0
User_Session_4293,EAS_077,4.0
User_Session_4293,EM_009,5.0
User_Session_4293,EM_013,5.0
User_Session_4293,EC_002,5.0
User_Session_4293,EM_028,5.0
User_Session_4293,EAS_001,5.0
User_Session_4293,EM_034,4.0
User_Session_4293,EC_001,5.0
User_Session_4293,EM_031,4.0
User_Session_4670,EAS_042,3.0
User_Session_4670,EAS_043,3.0
User_Session_4670,EAS_044,4.0
User_Session_4670,EAS_077,4.0
User_Session_4670,EM_009,5.0
User_Session_4670,EM_013,5.0
User_Session_4670,EC_002,5.0
User_Session_4670,EAS_048,4.0
User_Session_4670,EM_004,4.0
User_Session_4670,EM_011,5.0
User_Session_7990,EM_034,3.0
User_Session_7990,EC_001,5.0
User_Session_7990,EM_031,4.0
User_Session_7990,EM_021,4.0
User_Session_7990,EM_018,4.0
User_Session_7990,EM_019,4.0
User_Session_7990,EM_015,5.0
User_Session_7990,EAS_042,4.0
User_Session_7990,EAS_043,4.0
User_Session_7990,EAS_044,4.0
User_Session_7990,EAS_077,4.0
User_Session_7990,EM_009,5.0
User_Session_7990,EM_013,5.0
User_Session_7990,EC_002,5.0
User_22574,EM_011,5.0
User_22574,EC_001,5.0
User_22574,EP_003,5.0
User_22574,EM_012,4.0
User_22574,EM_031,4.0
User_Session_4303,EM_012,4.0
User_Session_4303,EM_007,5.0
User_Session_4303,EM_021,3.0
User_Session_4303,EM_015,5.0
User_Session_4303,EM_018,3.0
User_Session_4303,EM_019,3.0
User_Session_4303,EM_031,4.0
User_Session_4303,EM_034,3.0
User_Session_4303,EC_001,5.0
User_Session_4303,EAS_048,5.0
User_Session_4303,EAS_001,5.0
User_Session_4303,EM_028,5.0
User_Session_7204,EAS_002,5.0
User_Session_7204,EM_006,5.0
User_Session_7204,EM_005,4.0
User_Session_7204,EAS_072,4.0
User_Session_7204,EAS_003,5.0
User_Session_7204,EAS_014,5.0
User_Session_7204,EAS_039,4.0
User_Session_7204,EAS_036,3.0
User_Session_7204,EAS_011,4.0
User_Session_7204,EAS_034,3.0
User_Session_7204,EAS_048,5.0
User_Session_7204,EAS_001,5.0
User_Session_7204,EM_028,5.0
User_Session_7204,EAS_015,4.0
User_Session_7204,EM_037,4.0
User_Session_3811,EAS_042,3.0
User_Session_3811,EAS_043,4.0
User_Session_3811,EAS_044,4.0
User_Session_3811,EAS_077,3.0
User_Session_3811,EM_009,5.0
User_Session_3811,EM_013,5.0
User_Session_3811,EC_002,5.0
User_Session_3811,EM_010,4.0
User_Session_3811,EM_012,4.0
User_Session_3811,EM_007,4.0
User_Session_3811,EM_021,3.0
User_Session_3811,EM_015,5.0
User_Session_3811,EM_018,3.0
User_Session_3811,EM_019,3.0
User_Session_3811,EM_031,4.0
User_Session_3811,EM_034,3.0
User_Session_3811,EC_001,5.0
User_Session_3811,EAS_048,5.0
User_Session_3811,EAS_001,5.0
User_Session_3811,EM_028,5.0
User_Session_3811,EAS_015,4.0
User_Session_3811,EM_037,4.0
User_Session_4856,EP_003,5.0
User_Session_4856,EM_024,4.0
User_Session_4856,EM_034,3.0
User_Session_4856,EM_012,4.0
User_Session_4856,EM_007,5.0
User_Session_4856,EM_021,2.0
User_Session_4856,EM_028,5.0
User_Session_4856,EAS_001,5.0
User_Session_4856,EAS_015,3.0
User_Session_4856,EM_037,2.0
User_Session_4856,EAS_047,3.0
User_Session_4856,EM_008,3.0
User_Session_4856,EAS_040,2.0
User_Session_4856,EAS_055,3.0
User_Session_2246,EP_003,5.0
User_Session_2246,EM_024,2.0
User_Session_2246,EM_034,1.0
User_Session_2246,EM_012,3.0
User_Session_2246,EM_007,4.0
User_Session_2246,EM_021,3.0
User_Session_2246,EM_028,5.0
User_Session_2246,EAS_001,5.0
User_Session_2246,EAS_015,3.0
User_Session_2246,EM_037,2.0
User_Session_2246,EAS_047,3.0
User_Session_2246,EM_008,3.0
User_Session_2246,EAS_040,1.0
User_Session_2246,EAS_055,4.0
User_Session_4631,EM_012,4.0
User_Session_4631,EM_007,4.0
User_Session_4631,EM_021,2.0
User_Session_4631,EM_015,5.0
User_Session_4631,EM_018,3.0
User_Session_4631,EM_028,5.0
User_Session_4631,EAS_001,5.0
User_Session_4631,EAS_015,2.0
User_Session_4631,EM_037,3.0
User_Session_4631,EAS_047,1.0
User_Session_4631,EM_008,3.0
User_Session_4631,EAS_040,1.0
User_Session_4631,EAS_055,4.0
User_Session_5442,EM_012,4.0
User_Session_5442,EM_007,5.0
User_Session_5442,EM_021,3.0
User_Session_5442,EM_015,5.0
User_Session_5442,EM_018,4.0
User_Session_5442,EM_028,4.0
User_Session_5442,EAS_001,5.0
User_Session_5442,EAS_015,4.0
User_Session_5442,EM_037,3.0
User_Session_5442,EAS_047,4.0
User_Session_5442,EM_008,4.0
User_Session_5442,EAS_040,3.0
User_Session_5442,EAS_055,4.0
User_Session_2704,EM_012,3.0
User_Session_2704,EM_007,4.0
User_Session_2704,EM_021,4.0
User_Session_2704,EM_015,4.0
User_Session_2704,EM_018,3.0
User_Session_2704,EM_019,4.0
User_Session_2704,EM_031,4.0
User_Session_2704,EM_034,2.0
User_Session_2704,EC_001,5.0
User_Session_2704,EM_028,5.0
User_Session_2704,EAS_001,5.0
User_Session_2704,EAS_015,4.0
User_Session_2704,EM_037,4.0
User_Session_2704,EAS_047,3.0
User_Session_9470,EM_012,4.0
User_Session_9470,EM_007,5.0
User_Session_9470,EM_021,3.0
User_Session_9470,EM_015,5.0
User_Session_9470,EM_018,2.0
User_Session_9470,EM_028,5.0
User_Session_9470,EAS_001,5.0
User_Session_9470,EAS_015,3.0
User_Session_9470,EM_037,3.0
User_Session_9470,EAS_047,4.0
User_Session_9470,EM_008,4.0
User_Session_9470,EAS_040,3.0
User_Session_9470,EAS_055,5.0
User_Session_9470,EAS_053,2.0
User_Session_9470,EAS_054,4.0
User_Session_8701,EM_012,3.0
User_Session_8701,EM_007,5.0
User_Session_8701,EM_021,2.0
User_Session_8701,EM_015,4.0
User_Session_8701,EM_018,3.0
User_Session_8701,EM_028,5.0
User_Session_8701,EAS_001,5.0
User_Session_8701,EAS_015,4.0
User_Session_8701,EM_037,2.0
User_Session_8701,EAS_047,3.0
User_Session_8701,EM_010,4.0
User_Session_8701,EM_009,5.0
User_Session_8701,EM_013,3.0
User_Session_8701,EAS_044,2.0
User_Session_8701,EAS_077,2.0
User_Session_8701,EAS_042,3.0
User_Session_8701,EAS_043,3.0
User_Session_8701,EC_002,5.0
User_Session_7263,EM_012,4.0
User_Session_7263,EM_007,3.0
User_Session_7263,EM_021,2.0
User_Session_7263,EM_015,5.0
User_Session_7263,EM_018,3.0
User_Session_7263,EM_028,5.0
User_Session_7263,EAS_001,5.0
User_Session_7263,EAS_015,3.0
User_Session_7263,EM_037,4.0
User_Session_7263,EAS_047,4.0
User_Session_7697,EM_012,4.0
User_Session_7697,EM_007,4.0
User_Session_7697,EM_021,3.0
User_Session_7697,EM_015,5.0
User_Session_7697,EM_018,4.0
User_Session_7697,EM_028,5.0
User_Session_7697,EAS_001,5.0
User_Session_7697,EAS_015,4.0
User_Session_7697,EM_037,4.0
User_Session_7697,EAS_047,3.0
User_Session_1822,EP_003,4.0
User_Session_1822,EM_024,4.0
User_Session_1822,EM_034,3.0
User_Session_1822,EM_012,4.0
User_Session_1822,EM_007,4.0
User_Session_1822,EM_021,3.0
User_Session_1822,EM_028,5.0
User_Session_1822,EAS_001,5.0
